symbol,exchange,timeframe,timestamp,close,price_return_pct,price_return_zscore,oi,oi_change_pct,oi_change_zscore,volume_zscore,funding_rate,funding_classification,funding_percentile_90d,sma200,distance_to_sma200_pct,breakout_10_flag,breakout_20_flag,sma200_reclaim_flag,close_near_high,price_impulse,oi_impulse,first_impulse,early_bullish_score,blowoff_risk_score,signal_active,alert_triggered,last_signal_time,notes,forward_return_1_candle,forward_return_3_candles,forward_return_5_candles,max_favorable_excursion,max_adverse_excursion
BINANCE:NEARUSD.P,BINANCE,4h,2026-05-07T04:00:00+00:00,1.526,0.026227303295225157,1.8666425977725825,48534397.0,0.014799126971274612,1.5492515657363453,0.9880886123552108,7.241e-05,NEUTRAL,58.85,1.3494199999999998,0.13085621970920847,False,False,False,True,True,True,True,80.6,44.9,True,True,2026-05-07T04:00:00+00:00,price impulse; OI impulse; first impulse; funding NEUTRAL,,,,,
BINANCE:NEARUSD.P,BINANCE,4h,2026-05-07T04:00:00+00:00,1.526,0.026227303295225157,1.8666425977725825,48534397.0,0.014799126971274612,1.5492515657363453,0.9884530807450609,7.241e-05,NEUTRAL,58.85,1.3494199999999998,0.13085621970920847,False,False,False,True,True,True,True,80.6,45.0,True,True,2026-05-07T04:00:00+00:00,price impulse; OI impulse; first impulse; funding NEUTRAL,,,,,
BINANCE:NEARUSD.P,BINANCE,4h,2026-05-07T04:00:00+00:00,1.525,0.025554808338937418,1.816757978397887,48534397.0,0.014799126971274612,1.5492515657363453,1.0179909273536283,7.241e-05,NEUTRAL,58.85,1.3494149999999998,0.130119348013769,False,False,False,True,True,True,True,80.0,44.6,True,True,2026-05-07T04:00:00+00:00,price impulse; OI impulse; first impulse; funding NEUTRAL,,,,,
BINANCE:NEARUSD.P,BINANCE,4h,2026-05-07T04:00:00+00:00,1.521,0.022864828513786017,1.6172195008990724,48534397.0,0.014799126971274612,1.5492515657363453,1.3268897889971512,7.241e-05,NEUTRAL,58.85,1.349395,0.12717180662445027,False,False,False,True,True,True,True,78.6,44.2,True,True,2026-05-07T04:00:00+00:00,price impulse; OI impulse; first impulse; funding NEUTRAL,,,,,
BINANCE:SOLUSD.P,BINANCE,1d,2026-05-08T00:00:00+00:00,92.32,0.04458022176963117,1.2392059436019887,5847982.0,0.09243100645559976,2.571376335923433,-0.43690304380992573,9.639e-05,NEUTRAL,86.36,114.73655000000001,-0.1953740983147917,True,True,False,True,True,True,True,89.0,30.7,True,True,2026-05-08T00:00:00+00:00,price impulse; OI impulse; first impulse; funding NEUTRAL; breakout 20,,,,,
BINANCE:SOLUSD.P,BINANCE,1d,2026-05-08T00:00:00+00:00,92.26,0.04390133514369787,1.2214790976843424,5847982.0,0.09243100645559976,2.571376335923433,-0.43593898080074484,9.639e-05,NEUTRAL,86.36,114.73625,-0.1958949329440346,True,True,False,True,True,True,True,88.7,30.5,True,True,2026-05-08T00:00:00+00:00,price impulse; OI impulse; first impulse; funding NEUTRAL; breakout 20,,,,,
